,start_num,stop_reason,FX_best,X_best,dimensions,error_norm
402,2,stagnation_lim,-268.81162163057064,"[-0.08556146 -0.0615369  -0.16710793  0.00569542 -0.0212752   0.13421786
 -0.97458759 -1.00501533 -0.04821246 -1.21926489  0.02812769  0.16762972
  0.02293923 -0.04469492 -0.03753851  0.0398936  -0.20034808  0.05580469
 -0.03381475  0.94700481  0.93023349 -0.99284943 -0.93881348 -0.04915838
  0.94431209 -1.01846703 -0.94071058  0.01064813  0.18033138  0.02051303
  0.81082412 -0.06859231]",32,61.18837836942936
403,3,stagnation_lim,-296.8430471227864,"[ 0.01300875 -0.95483101 -0.94138806 -0.06635065  0.07102052  1.01758839
  0.04269567  0.97691811 -0.94912758 -0.0057572   0.12339003  0.02423355
 -0.95490341  0.01494938 -0.13974692 -0.00218586  1.00932568 -0.02039618
 -0.12767892 -0.9361956  -0.0365822  -1.01418298 -0.113669   -0.991132
 -0.00952837  0.00860834  0.08114603 -0.01358863  1.02588905  0.07944964
 -0.97258466  1.00351616]",32,33.1569528772136
404,4,stagnation_lim,-279.8794614560522,"[ 2.40602988e-03 -2.12022277e+00  9.79504289e-01 -3.35740704e-02
 -1.01191675e+00  9.56771585e-01  3.53858932e-02 -1.58831059e-02
  6.71432146e-03 -2.31217848e-02 -1.94562766e+00  3.13873730e-02
 -1.75908321e-03  9.46108487e-01 -1.61708254e-01 -8.44312267e-01
  1.80260200e-01  1.52020057e-02  1.69988623e-01  9.81251631e-01
  2.49384099e-02 -3.85486225e-03 -1.14781483e-02  7.79942023e-02
  4.25425980e-03 -1.02164554e+00  2.91564151e-03 -1.86989649e-02
  6.21073299e-03  7.52164071e-03 -1.90322020e+00  8.94260778e-01]",32,50.120538543947816
405,5,stagnation_lim,-311.95917712275013,"[ 5.24855013e-03 -1.00520777e+00 -1.04614412e+00  3.30507348e-02
  2.10563373e-03  2.80666881e-03  2.00450903e-02  1.66481756e-02
 -9.89900552e-01 -6.05371608e-03 -1.38841177e-02  8.61992821e-02
 -8.82361905e-02 -8.92848262e-03  2.08089358e-02 -9.61921216e-01
 -1.09678776e-02 -5.93815380e-04  2.20793701e-02  2.72412540e-02
 -1.04067959e-01 -4.65882221e-03  9.63017588e-01 -5.52992172e-02
  2.53636361e-03  1.06359926e+00 -9.93077297e-01  6.35647751e-04
 -9.66054993e-02  7.12560785e-02  6.47123475e-03  1.71900608e-03]",32,18.040822877249866
406,6,stagnation_lim,-294.66645625255154,"[-4.63785020e-02 -9.64543089e-01 -3.44282187e-03  1.11010492e+00
  1.87882390e+00  1.00684907e+00 -3.21450006e-02  1.53816198e-01
  7.31277669e-02  9.55272398e-01  5.18153463e-02 -9.90188760e-01
 -1.00168212e+00  9.47781117e-01  3.49391914e-02 -9.92931104e-01
 -2.07623510e-02  2.08824266e-02 -5.73396272e-05 -1.00147507e+00
 -9.64279895e-01  9.92801811e-01 -8.21304716e-03  3.62841641e-02
 -5.10434855e-03  1.87647170e+00  3.42752522e-02 -1.33056583e-02
  2.03846850e-02  2.70424435e-02 -3.65791680e-02  9.34917155e-03]",32,35.33354374744846
407,7,stagnation_lim,-217.5225374147929,"[-4.37585862e-02 -1.49517520e-01 -1.30856134e-02  6.45009275e-02
 -1.85011861e+00  1.18830779e-01  4.51085102e-02  1.01417229e+00
 -9.58680442e-01 -5.28897051e-02 -1.07137183e+00 -1.14414129e+00
  9.46151705e-01 -9.05854441e-01 -1.10841256e+00  4.69059892e-02
  1.74057693e-01  8.17563578e-01 -1.04734077e-01 -1.61086907e+00
 -1.77828035e+00  4.11125214e-02  1.25389416e+00  8.39297171e-01
 -9.92886091e-01 -3.24006805e-04 -9.42786437e-01 -9.94590760e-01
 -1.03778758e+00  2.06517426e+00 -9.72222756e-02  1.35509730e-01]",32,112.47746258520709
408,8,stagnation_lim,-308.83200930911653,"[ 0.92587801  0.06962531  1.00300102  0.01445179  0.10224863 -0.03431445
 -0.01020449 -0.11242168  0.03910698  0.0040293   0.02758225 -0.03054883
 -0.00132257 -0.01177242  0.00296666 -0.94881659  0.10653544 -0.99592765
  0.00713782  0.00729128 -1.07028755  0.01266293  0.00492794  0.0197073
  0.03288743 -0.93502751 -0.00445408  1.07094222  0.01415288  0.01067334
  0.00242207 -0.99969965]",32,21.16799069088347
409,9,stagnation_lim,-278.7922592124119,"[-8.98748589e-01  6.85120140e-03 -1.02337375e+00 -9.71349705e-01
  9.89683501e-01 -1.03235424e+00  1.03970134e+00 -8.28808589e-02
  2.26450492e-02  9.82746312e-01  1.73750874e-03 -1.05862823e+00
  1.03855268e+00  1.99239652e+00 -2.03681365e+00 -1.28846529e-02
 -2.04905050e+00 -1.97135438e+00 -2.28927581e-02 -1.04764079e+00
  2.07257921e+00 -7.70785500e-02  9.98925257e-01  1.05142015e+00
 -1.95699767e-02  1.12660318e+00 -1.89649282e-02 -6.11955570e-02
 -8.11632561e-02 -9.34906647e-01 -3.89323049e-02 -5.41337019e-02]",32,51.20774078758808
410,10,stagnation_lim,-167.31154546577034,"[-0.00204395  0.27090832 -1.82650521 -0.87110437 -1.01008536 -1.00014534
 -1.69391944 -0.04184724  1.84869077 -0.08784074  0.18537429  1.09006584
 -1.98768659 -0.04154908  1.03770979 -0.97883084  1.20199505  0.26783298
 -1.01795861 -0.0269819   0.06074636  1.10758171 -0.972249    1.91325696
 -1.13408088 -1.01485328 -0.80267852 -0.27261285 -0.20761982 -0.82757585
 -1.8173801  -0.36843072]",32,162.68845453422966
411,11,stagnation_lim,-158.6209509603857,"[ 1.94318982  1.78812926 -0.2296867   1.8880504   0.16515791 -0.0364383
 -1.80408557 -1.0449076   2.73854903 -0.94063296  0.00549241  0.10254654
  0.15711425  1.08604413 -0.11644227  0.83708656  0.94557811 -0.01343957
  0.12306664 -1.106357    0.03677064  1.15010931  0.9757476  -0.82436507
 -0.87623424  1.98406319  1.84146113 -1.28427229 -0.27109699  0.19031615
 -0.00921702 -0.54172775]",32,171.3790490396143
412,12,stagnation_lim,-205.18732441776558,"[-0.62595328  1.09868134  0.30182201  0.98954474  0.05482453 -0.90727416
 -2.00333092  1.96711404  1.88265748  1.007542    1.93270708 -0.04174431
  0.70978272  0.04581296 -1.16518264 -0.92540833  1.10832563 -0.96773897
 -1.01968905  0.10833424 -1.04638272  0.06680365  1.1984109   0.77455973
  0.12884395 -0.96329827  0.14658333 -1.94700253  0.04145772 -0.11727233
 -0.09720077 -0.01892898]",32,124.81267558223442
413,13,stagnation_lim,-239.00729335446567,"[ 0.14755622 -1.03916004  1.07517342 -0.10088441 -0.04811738  0.02156216
 -0.07528128 -0.00918512  1.84711124  0.10500262  1.18926859  0.01380853
 -0.01659336  0.84417051 -0.97535477 -1.0166245  -1.95647898  0.92406092
 -0.84937929  0.93928799 -1.06610274  0.261514    0.75113211 -0.03895971
  0.81187795 -0.01304919  0.14160776 -1.06428086 -0.91489693 -0.05785474
  0.91656127  0.99121298]",32,90.99270664553433
414,14,stagnation_lim,-228.89217879442066,"[ 0.9644784   0.99902395 -0.8644792  -1.04822329 -0.90811131  0.01113273
  0.84435756  0.8383128  -1.0344086  -1.02056899 -0.00885718  1.85269301
 -0.08495509  0.25405104  0.94220343 -1.95743352  0.84227202  1.02811357
  0.34285402 -0.82084127  0.00715998 -1.9366824   0.01257803 -2.87459321
  0.00655185  1.00455437 -0.96374882  0.03907286  0.09375598  0.88946146
 -0.03665811 -1.01596524]",32,101.10782120557934
415,15,stagnation_lim,-249.77811375502293,"[-0.07238128 -0.94564793 -0.70134213 -0.99592222 -0.05762231  0.91816135
 -1.97563587  1.03173734 -0.853397   -0.91089632 -0.00403483  0.27081146
 -0.95893242 -0.08262344 -0.92388673 -0.88524156  1.8478681   0.04017953
  0.00831152  0.99611381  1.02096129  0.20610607 -1.0365847  -0.02980084
  0.03594228  0.06098218 -1.93848954 -0.05111528  0.92746309 -0.02934115
 -0.09640976 -0.02791477]",32,80.22188624497707
416,16,stagnation_lim,-302.29309263827497,"[-0.01645318  0.00624104 -0.04137595 -0.93433129  0.00636512 -0.01896601
  0.01855012 -0.01781826 -1.14915034  0.00143251 -0.02392823  0.90736272
  0.00210537 -0.06776457  0.14159829  0.03609368  0.0055233   0.99981492
 -0.98625564  0.03443318  0.1628768   0.02119318 -0.01427943 -0.00203384
 -0.00380122 -0.01443513  0.13357479  0.00901446  0.09441173 -0.02781459
  0.01459582  0.00705935]",32,27.70690736172503
417,17,stagnation_lim,-301.8298495100244,"[ 8.90081515e-03 -1.12397497e-02  2.08639897e+00  1.03204336e+00
 -1.21403254e-02 -9.39150372e-01 -2.59916055e-02  1.01051338e+00
 -9.72518406e-01 -5.24205226e-03 -2.19760819e-02  1.00191284e+00
 -1.04837375e+00 -1.98705488e+00  9.94652011e-04  4.16421690e-02
 -9.59227911e-01 -1.08925110e+00  3.05435919e-02 -9.81354405e-01
  1.04401082e+00  2.68646367e-02 -1.01015072e+00 -1.67398030e-02
 -6.23003084e-03  6.42159757e-02  1.41320928e-03  1.12286216e-02
  2.12960472e-02 -7.84816466e-03 -5.25548899e-03 -9.52889699e-01]",32,28.170150489975583
418,18,stagnation_lim,-292.5687469752817,"[-9.14854845e-02 -8.79197592e-01  3.22408316e-02 -5.34713259e-03
 -1.07988086e+00  9.66372481e-01 -7.37545337e-02  1.06092034e+00
 -8.73173968e-03  5.15124856e-03  7.41442342e-02  8.49473260e-01
  9.54424373e-01 -9.19628700e-01 -8.73845293e-02 -7.89077584e-03
 -1.99863795e-02  1.03769912e+00  1.32597238e-02  3.73681362e-04
  2.22366603e-02 -5.23004651e-03  8.28862580e-01 -5.30057032e-02
 -3.04840196e-02 -9.60868567e-01 -8.99597415e-02 -9.78913372e-01
  1.00701589e+00  2.37162923e-02 -9.87605737e-01 -5.24876704e-02]",32,37.43125302471827
419,19,stagnation_lim,-259.9365580390466,"[-2.01541997 -0.99151415  0.00377792  0.94584451 -0.06840814  0.71272279
  0.05466798  0.84254463 -0.99088191 -0.01385828  0.00684408  0.01919082
  0.00480104  0.05423063  0.92978278  0.95073768  0.07732872 -0.06928636
  1.86612597 -0.8409348  -0.03650004 -0.03040138  0.01119753 -0.93728437
  0.02046003 -0.00392487 -0.00510351  0.2144628   0.94034266 -1.8517104
  0.00355316  0.83254363]",32,70.06344196095341
420,20,stagnation_lim,-271.01028206647476,"[-0.05673963 -1.00459206  1.04088876 -1.00867061  0.95712124 -0.92165591
  0.04305574 -0.12817801 -0.02585068 -0.02718864 -0.071119   -1.04682252
  0.05560919 -0.79837024 -0.8306864   1.09772993 -0.10587328 -1.9653864
 -0.99977148 -0.97884077  0.01845079 -0.01919961 -0.76176372 -1.00136295
 -1.04534165  0.06844294 -0.89279524 -1.00251103 -0.06172714 -0.06080062
  0.97544834 -0.00737806]",32,58.98971793352524
421,21,stagnation_lim,-173.76567044185703,"[ 1.08047632 -0.87938499  1.96210224  0.04914699  1.10234993 -1.28468889
  0.18866566  1.8542176   0.9359978  -0.83160505  1.25256718  0.84781426
  0.81136417 -1.84448364 -0.03710877  0.08464078  0.86627217  1.0747274
 -0.13691066 -1.00673699  1.98704513 -1.99908957  1.049232   -0.82931486
 -0.03780365  1.89379265 -1.04964732  0.16443333 -1.76552909 -1.82755249
 -1.30243167 -0.00648756]",32,156.23432955814297
422,22,stagnation_lim,-231.3824711810695,"[-1.02869254  0.26553767 -0.14062017  0.15833149  1.16606534 -0.05596597
  0.88883149 -0.05831929 -1.05381262  0.02537263 -0.19210867  0.96737902
  0.04774326 -0.99615167  0.8888669   0.008997    1.06678731 -0.14826176
 -1.04309047 -2.05338949  0.98570765 -1.06588928 -1.96155361  0.80307095
  1.98807707  1.077405   -2.08073782  0.78832746  0.97986887  1.10336236
  0.98476299  0.97063339]",32,98.61752881893051
423,23,stagnation_lim,-257.31226669155734,"[-1.02452752e-01  1.88551250e-02 -9.46705711e-01  1.03614903e+00
  9.94121027e-01  8.89747857e-01  9.95311525e-01 -1.98093021e+00
  1.10858299e-01  5.74548553e-02  1.36421414e-03 -1.91228946e+00
 -1.00627523e+00  2.39620457e-03 -9.82561630e-01 -1.02666492e+00
  4.03180277e-02 -1.22725996e-02  1.83957397e+00  1.89091261e+00
  4.75598663e-02 -1.00795401e+00 -8.72452088e-01 -2.08318966e-01
  1.47852607e-01 -4.54141481e-02 -1.03235122e+00 -9.90589091e-01
 -2.03936493e+00  1.14632214e+00  1.99204579e+00  5.55416040e-04]",32,72.68773330844266
424,24,stagnation_lim,-276.65852697703025,"[-0.01128818 -0.048366   -1.93637659 -0.02435678 -0.99580128  0.01038689
 -0.13734441 -1.09557864 -0.05379699 -0.00256    -0.08348771 -1.96593598
  0.14457568 -0.05735638 -0.97182405 -0.80196479 -0.01159243  0.00307311
  0.06288087 -0.0063959  -0.0442239   0.98815797 -1.12069481 -0.97073018
 -0.01900657 -0.93953644  0.01238293 -0.10972257 -0.03916196 -0.22042267
 -0.09297028 -0.029938  ]",32,53.34147302296975
425,25,stagnation_lim,-200.1630806833415,"[ 0.03610665  0.21520826 -1.07207999 -1.85828239  1.05939935 -0.18561664
 -0.04954246  1.16024128 -0.01415975 -0.10257563  0.97321598 -0.10629604
  0.03995087 -0.13043989  1.88589941 -1.00870509 -0.92944496  0.69430985
 -0.02554246 -0.10965527 -0.96336587 -0.80109297  0.89631127  0.31771351
  1.75971246 -1.03291359  1.88674023  0.11756815 -0.17328755 -0.0512962
 -1.99395058  1.15908165]",32,129.8369193166585
426,26,stagnation_lim,-297.3533226084094,"[-2.52725941e-03  1.00034992e+00  8.30612036e-01  9.83089223e-01
 -9.64470622e-01  2.16397416e-02  1.02697505e-01 -1.57466445e-02
 -1.86977687e-02 -4.01960427e-02 -3.32006147e-02  9.27117299e-01
 -1.25173780e-02  9.96467072e-01 -3.09805922e-02  8.36139908e-02
 -2.61334698e-02  9.95101811e-01  1.03179636e+00  1.33754730e-01
 -1.16660746e-05  1.67122508e-01  2.62858974e-03 -9.51127517e-01
 -9.61006104e-01 -8.06140603e-03 -5.99702145e-03  6.93133330e-02
  1.00284700e+00  1.16179494e-02  6.70275369e-02 -2.40599541e-02]",32,32.64667739159057
427,27,stagnation_lim,-258.24531656854344,"[-0.98463624 -0.00532938  0.96361982 -1.01329646 -1.02530755 -0.94143768
 -0.14848243 -0.8459412   1.02666787 -1.09377445 -0.05148531  0.99000132
  0.02832228  1.19532888 -0.04640961  0.09374683  0.95239675  0.88226983
 -1.00300898  0.03672645 -0.00418984 -1.1370524  -0.9040143  -0.08241494
  0.1139206  -0.11452078  0.20934599 -0.17383764 -0.83512472 -0.97127065
  0.94987204 -0.00286825]",32,71.75468343145656
428,28,stagnation_lim,-266.6454472346022,"[-0.98698767  0.8782599   0.99156292  0.94724753 -0.12144301 -0.11610601
  0.93249718  0.00441194  0.99751093  0.02835076 -0.97878397 -0.05710095
 -0.0730743   0.01738597 -0.16732388  0.96834501 -1.15056302  0.07874313
  1.01251719 -0.0995811   0.12545384 -0.97101248 -1.93734557 -0.93416851
  0.12907495 -0.81957629  0.05677992  0.00873945  1.10152406 -1.06583136
  0.956877   -0.90638939]",32,63.354552765397784
429,29,stagnation_lim,-313.65529519589563,"[-1.38086554e-02  9.77836155e-01  1.07700436e-02  1.61885005e-02
  5.35090547e-04  9.83715267e-01 -1.06060382e+00  3.25433036e-02
  1.10743133e+00 -8.64795277e-03  8.63695506e-03  1.02820268e+00
 -3.71212216e-02  1.84159088e-02  9.77530959e-01  2.04803081e-03
 -1.18372424e-02  5.18852839e-02 -1.70004806e-02  2.14696001e-02
  2.97254619e-02 -1.00096827e+00  9.92633321e-01 -1.04827817e+00
  2.82433505e-02 -9.94069187e-01  8.56135037e-04 -6.72507236e-03
 -4.58990300e-02  3.62316392e-04 -5.12375025e-03  1.30466368e-02]",32,16.344704804104367
430,30,stagnation_lim,-198.13896505401277,"[-0.12799827  2.15680864  0.0920529   1.0124787   0.09458523 -1.09923769
  1.02452992 -0.64485263 -1.08581731 -1.96349029  1.0660437  -1.0195231
  1.05403097 -0.08702176 -0.02345921 -0.78601021  1.79572762  0.13283293
  1.08189695 -0.94302396  1.27372973 -0.12898598  0.90611448  1.89811179
 -0.09278589  0.06545092  0.07969873 -1.15370939  2.01431696  1.7846433
  1.1483526   1.02002462]",32,131.86103494598723
431,31,stagnation_lim,-243.77969903121382,"[-1.96596789 -0.92402804 -1.06668061  0.97381954  0.97498054 -1.01570482
 -1.06973131  1.8093692   0.16139717 -0.13401993  0.1087187  -0.08474902
 -0.99322491  0.75526803  0.92634728 -0.03354881 -0.08211098  0.9545674
 -0.01854832 -1.0207479   1.71626982 -0.0527151  -0.00257213  0.04530956
  2.04186667 -0.04340147 -1.02917746  0.24852661 -0.03190571 -0.97804485
  0.06786019 -0.01183867]",32,86.22030096878618
432,32,stagnation_lim,-287.5577280541617,"[ 1.44374351e-01 -1.64736235e-02  1.00629206e+00 -2.88909492e-02
 -1.04961724e+00 -9.90572249e-01 -9.78138076e-01 -9.97333313e-01
  4.14259982e-02 -4.03377622e-02  5.36920186e-02  1.02423644e+00
 -9.56445486e-01 -1.87441783e-02 -2.69269835e-02 -2.09197200e-01
 -9.06950866e-03  1.26157648e-02  1.84089521e-01  5.44705790e-02
  2.92806976e-02 -1.93136317e-02 -8.19379616e-04 -9.37621821e-01
 -9.07181051e-01  9.48241334e-01 -9.54874402e-01 -6.79149163e-03
  1.00118804e+00  5.43934567e-02 -7.39094766e-02  8.48395775e-01]",32,42.442271945838286
433,33,stagnation_lim,-274.4285557190595,"[ 0.08955234  0.06223976  0.07990493  1.01474204 -0.03862187  0.08343473
  0.08949029 -0.00799155 -1.04389395  0.54274073  0.02024191  0.9272995
 -0.96565462 -0.0706373  -0.06002469  0.95466892 -0.02474701  0.87700814
  0.95195625 -0.97745285 -0.00875076 -0.92873502  0.96125454  0.0986796
 -0.05760967  1.06121755  1.0468053   0.0096197  -0.07612603  0.12454937
  0.0032058  -0.98575396]",32,55.57144428094051
434,34,stagnation_lim,-180.8643733585054,"[ 0.97242133  0.96702713  3.11620878  1.09497916  0.87830076  1.73594698
 -0.1693987  -0.11861526 -0.19081374  0.10777068  0.83228928 -0.03883764
  0.8515269  -1.86207787 -0.96993631  0.0436159   0.88286168 -1.23787927
 -1.07203978  0.03225957  0.98527314 -0.0557936  -1.79156315 -1.72335707
  1.0805909   0.76295708  0.8429993  -1.91395548 -1.13100197 -1.03819352
  0.00477718 -1.86717723]",32,149.1356266414946
435,35,stagnation_lim,-279.5125689637926,"[-0.00192165  0.89323782 -0.10707048  1.01403534  0.02878176 -0.00329423
  0.00140781 -0.08716893 -0.01514317 -0.94723117 -0.01087615 -1.18462896
 -0.91118734 -0.00120682 -0.15440141 -0.10363531  0.01977563  0.00171602
  1.00331187  1.01657761 -0.1503585   0.04560429 -0.03205117  1.05667115
  0.07473074 -0.01233198 -0.01750069  0.04404951  1.15295219  0.0064212
 -1.1844382   1.05329648]",32,50.4874310362074
436,36,stagnation_lim,-303.59915392906345,"[ 1.00045008e+00 -1.01561086e+00  5.37272060e-03  5.37271041e-02
  4.22017469e-02  6.15761893e-03  8.73746157e-03 -9.56438042e-01
  8.91657617e-01  4.65077089e-04  6.19898188e-03  9.78148037e-01
  1.01063194e+00  5.23913303e-02 -1.66573010e-02 -5.96141221e-04
  6.01507683e-04  9.85557098e-03  5.86517930e-03 -6.04483851e-03
  2.37547811e-04 -6.35345012e-02  3.87533675e-02  6.87811294e-03
 -1.03163311e+00  7.79985302e-04 -1.07556791e+00  7.68248230e-01
  1.38974429e-02 -4.03165106e-03  9.43866935e-01 -6.04985944e-02]",32,26.400846070936552
437,37,stagnation_lim,-281.5739051484312,"[ 1.80142327e+00 -1.02207728e+00  9.60328217e-01  9.69387067e-01
  9.73203155e-02  2.05170659e-03  9.49120575e-01  9.54353135e-01
  1.02870062e+00 -9.33395568e-01 -2.83772283e-02 -1.01365130e+00
  1.85419872e+00  1.03983708e+00  1.03033447e+00  9.91361440e-01
  3.59718860e-04  9.20380458e-03 -4.71038123e-02  1.23969525e-02
 -9.25650008e-01  9.32708208e-01  1.04000846e+00  9.48414871e-02
  7.37835711e-02 -9.31603843e-02 -1.04550235e+00  7.91320135e-03
 -1.00626088e+00 -4.60695825e-03  2.74400204e-03  1.08551170e+00]",32,48.42609485156879
438,38,stagnation_lim,-248.19992701640078,"[-0.97451279  1.08707621  1.79643088 -0.9951155  -1.01813262  0.99508596
 -0.9406002  -0.81449284 -1.15129987 -0.10939772  0.8990564  -0.97730215
 -0.96631708 -0.05794464 -0.07132563 -0.17061925 -0.94940224  1.10093212
  0.03884305  1.84926553 -0.05192094  0.06193403  1.06199331  0.06259832
  0.00934475  1.04162144 -1.0754679  -0.92191752  0.01611216 -0.8149725
  0.92170805  1.89160958]",32,81.80007298359922
439,39,stagnation_lim,-150.67238152012249,"[-0.9462753  -2.96861043 -0.98976488 -1.87834769 -0.30450468 -1.97641225
  1.52317132 -1.99016747  1.11352257  0.90635185  0.77572045 -0.72148139
 -0.78620157 -1.88108556  0.94496974 -2.05072936 -1.07429278 -0.80828839
 -1.07142542 -1.38351677 -0.95343953  0.10636722 -1.96558943 -0.12666639
 -0.06885681  0.95326232  0.84784722 -0.90077508 -1.04058295 -0.86982036
 -1.06236191  1.7827354 ]",32,179.32761847987751
440,40,stagnation_lim,-227.2542695034595,"[ 0.99608628  1.11200156 -0.04891869 -0.95991544 -1.09730088 -1.10117738
 -1.02153318 -0.06338358 -0.98549935  0.21965821  0.20068394 -1.30762813
 -0.95070712  0.05529168  0.99477948  1.04063833  0.11636992  0.11272303
  0.86646845 -0.08464279 -0.10431918 -1.00986161  1.33950308 -0.99721008
  0.07349638 -0.92843243  0.15522871 -1.06849914  0.04140713  1.11951283
  1.04333719 -1.89379842]",32,102.74573049654049
441,41,stagnation_lim,-147.755772014054,"[-0.23072305 -0.90342735 -0.87392655 -1.08522295 -0.12404047 -2.15985421
  1.22636148  1.76965798  0.07763522 -0.97612595  0.07463027 -0.84766543
 -1.22352479 -0.00292177  1.92515013  1.01524706  1.98742399 -1.33469726
 -1.95776573  1.90574512 -1.98728155  0.35173333  0.74362269 -0.25083686
  0.22469515  1.03686043 -2.2633891   0.1177497   0.9579491  -0.10008081
 -1.03507364  0.92422277]",32,182.244227985946
442,42,stagnation_lim,-227.6216703891903,"[-8.64456570e-01  1.01185233e+00 -1.60925029e-01  3.93596797e-02
 -1.00752000e+00 -7.34508461e-01 -8.21460603e-02 -1.05776222e+00
 -3.96993754e-02  1.11838819e+00 -7.20873815e-02 -1.53020986e-01
 -8.54120615e-01 -3.12989935e-01  1.90209055e+00 -4.38632972e-02
 -9.35464524e-01  4.81484820e-02  9.73739483e-01 -1.03859547e+00
 -1.10312026e-02 -1.07831810e+00 -1.34689002e-03  9.84251062e-01
  9.96306872e-01  7.24014066e-02 -1.04344982e+00 -1.02508798e+00
  8.97826449e-01 -3.66759024e-01 -1.84644682e+00 -1.08590515e+00]",32,102.37832961080969
443,43,stagnation_lim,-287.7307181958067,"[-1.01242694e+00 -3.80071187e-02  1.51289117e-01  7.88754116e-03
 -3.40823872e-04  2.49436519e-02  1.88075617e-02 -5.43788445e-02
 -2.24496663e-01 -4.49380394e-03  8.48955406e-03 -1.06654173e+00
  3.23681220e-03  9.09032925e-01 -1.44752565e-02 -6.13583345e-02
 -1.05613493e+00  6.41226531e-02  9.60059269e-01 -9.24669992e-01
 -7.93478854e-01  7.07612416e-04  1.44406903e-01 -9.52610762e-01
 -3.31991650e-02  1.06761472e-02 -6.22954290e-02 -6.45303724e-03
 -9.70979244e-01 -9.17209508e-04  9.63725357e-01  2.13433541e-02]",32,42.26928180419333
444,44,stagnation_lim,-286.71041985111526,"[-6.27154281e-02  9.89433445e-01  3.90580933e-02 -5.53169062e-03
  9.95465368e-01  9.43030436e-01  8.18566588e-02  1.57729058e-01
 -7.03018951e-04 -9.60572547e-01 -1.01700677e+00  1.03674812e+00
 -8.11571406e-03  1.01467341e+00 -9.96138251e-01 -3.03961223e-02
  2.08580300e-02  1.26171358e-02  1.87155130e+00  4.43866661e-02
  1.00027335e+00  8.66233283e-02 -2.51209213e-02 -1.85860103e+00
 -1.38367995e-02 -1.03495428e+00 -1.10236911e+00 -3.42559311e-03
  9.87282678e-01  2.86674769e-02 -1.94805198e+00  1.54250987e-02]",32,43.28958014888474
445,45,stagnation_lim,-203.81754470362364,"[-0.10163316  1.63850599  0.09183655  0.98747859 -0.96625211  0.11345375
 -1.24117132  0.9163009  -0.32649267 -1.91984404 -0.2526595   0.91776418
  1.08486889  1.01087098 -0.00387164  0.07121474  1.05384483  0.24620795
  1.92048427  0.03948004  1.03362617  0.00246042  1.96365462 -1.829955
 -1.94638322  1.03662005  0.90582301  1.04448721 -1.10878295  0.132435
 -0.02426408 -0.9310349 ]",32,126.18245529637636
446,46,stagnation_lim,-291.4754538140437,"[-9.28319753e-01  1.98042490e+00 -1.74630066e-02  1.98044563e+00
  9.84193452e-01 -1.03227260e+00  1.08203916e+00 -5.14836799e-02
  1.09441711e-01  1.05679266e+00  1.09813959e+00 -9.70789471e-01
  3.40381913e-03  2.63335880e-03  4.79816131e-02  9.93309981e-01
  4.24939086e-04 -9.56830988e-01 -9.92761487e-01 -1.11765300e-02
  7.33333627e-03 -1.27172726e-01 -9.08536701e-02 -2.96099729e-02
 -8.44675024e-01 -9.96414265e-01  2.77618794e-02  3.71470284e-03
  2.69916873e-02 -1.85090789e-02  2.11165785e-02 -5.34273726e-03]",32,38.5245461859563
447,47,stagnation_lim,-265.8442193415165,"[ 0.91703014  0.78370913  1.08051917 -0.91414115  0.14411646 -1.05049648
  0.0076916   0.00936799 -1.00697007  1.97601603  0.16716306 -0.07245767
  1.03366538 -0.0081456  -1.01769865 -1.01491655 -0.00715384 -0.02097463
  0.07218424  0.03111099 -0.12821642 -1.06506815  1.00613193  0.00288727
 -1.02891568 -0.96099695 -0.020657    0.06631308 -0.02452636 -1.19134536
 -0.95526544 -0.7802918 ]",32,64.15578065848348
448,48,stagnation_lim,-301.7201520887878,"[-1.08651889e+00  9.81576500e-01  3.13980132e-02  2.64167519e-02
  3.45580816e-04  9.53602443e-02 -5.26575023e-02  5.26689928e-02
 -9.83402760e-01  7.32678176e-02  6.82051060e-03 -8.75713479e-03
 -9.06192226e-03  9.66599151e-03 -5.05385418e-02  3.68983142e-04
  3.42189025e-04  1.26001754e-01  1.08233456e-01 -1.63463438e-02
  9.90331034e-01 -1.22829924e-02  9.92653123e-01  2.05129542e-03
  4.19054377e-02 -3.16650973e-02  1.08713780e+00  1.44907023e-02
 -9.64461618e-01  7.64148339e-03 -5.92656895e-03  1.17927122e+00]",32,28.279847911212187
449,49,stagnation_lim,-175.67668703517785,"[-0.71972927 -0.03563469  1.14139961  0.04460211 -0.07480909 -1.09186784
 -1.07816523 -0.04275449 -1.11291682 -1.14479895 -0.82918857  0.71963265
 -0.94271925  1.95126483  1.73365323 -1.06681599 -0.29562066  2.05836991
  1.10800402  0.57430012 -0.0095554   1.07362364  0.90761695  0.90462217
 -1.94352     0.02405622  0.25122321 -0.94830341 -0.17372896  0.06980666
  0.8191606   1.97895456]",32,154.32331296482215
450,50,stagnation_lim,-274.05976887356525,"[-0.91238379  0.96504849 -0.05404393  0.15676833 -0.15922035 -1.04378415
 -0.05055573 -0.96921127 -1.04007861 -0.01897745 -1.05350224 -1.06301516
 -0.07905517  0.02716338  0.2022839  -0.99298666 -0.00361714 -1.01448633
  0.05814552  1.95987004  0.10509898  1.06990915 -1.00294483  0.99730401
  0.90773251 -2.06068494  1.03470809 -0.98226515 -0.01831758 -0.06121035
  1.01953014  0.94919655]",32,55.94023112643475
